3.877007114649621291e-09,0.000000000000000000e+00
7.417023351707421064e-09,0.000000000000000000e+00
1.136695385522699680e-08,0.000000000000000000e+00
1.489720235268017285e-08,0.000000000000000000e+00
1.836759860961374176e-08,0.000000000000000000e+00
2.229609057952408927e-08,0.000000000000000000e+00
2.582015574239386063e-08,0.000000000000000000e+00
2.953267214308321270e-08,0.000000000000000000e+00
3.316257047352014961e-08,0.000000000000000000e+00
3.651238448403577297e-08,0.000000000000000000e+00
4.013656828036941956e-08,0.000000000000000000e+00
4.377267210327240655e-08,0.000000000000000000e+00
4.741058990780266912e-08,0.000000000000000000e+00
5.138182860731860098e-08,0.000000000000000000e+00
5.504671388944116816e-08,0.000000000000000000e+00
5.838320876282669630e-08,0.000000000000000000e+00
6.200994320113316381e-08,0.000000000000000000e+00
6.563622553793068164e-08,0.000000000000000000e+00
6.932066502206744984e-08,0.000000000000000000e+00
7.322870980301372034e-08,0.000000000000000000e+00
7.687293862511821925e-08,0.000000000000000000e+00
8.035825728718524014e-08,0.000000000000000000e+00
8.413349653076720538e-08,0.000000000000000000e+00
8.778339091101855514e-08,0.000000000000000000e+00
9.142372825871401573e-08,0.000000000000000000e+00
9.515891262486859011e-08,0.000000000000000000e+00
9.857426832533598392e-08,0.000000000000000000e+00
1.025045069671628640e-07,0.000000000000000000e+00
1.061081473107356945e-07,0.000000000000000000e+00
1.096782295619293679e-07,0.000000000000000000e+00
1.130738343616827150e-07,0.000000000000000000e+00
1.168044444010445183e-07,0.000000000000000000e+00
4.009902533921905522e-09,0.000000000000000000e+00
7.408172191359471031e-09,0.000000000000000000e+00
1.096762886640019831e-08,0.000000000000000000e+00
1.494772296020686227e-08,0.000000000000000000e+00
1.834309118482448839e-08,0.000000000000000000e+00
2.231674609159003226e-08,0.000000000000000000e+00
2.554001474033094318e-08,0.000000000000000000e+00
2.922764130165594796e-08,0.000000000000000000e+00
3.314742571757642732e-08,0.000000000000000000e+00
3.691566790970945546e-08,0.000000000000000000e+00
4.028057963783680972e-08,0.000000000000000000e+00
4.378675216507550548e-08,0.000000000000000000e+00
4.748023114768500838e-08,0.000000000000000000e+00
5.151062291994619427e-08,0.000000000000000000e+00
5.506177413335413528e-08,0.000000000000000000e+00
5.873630592504681113e-08,0.000000000000000000e+00
6.223160128118969247e-08,0.000000000000000000e+00
6.572935425346768050e-08,0.000000000000000000e+00
6.946137253904781226e-08,0.000000000000000000e+00
7.292346900323676885e-08,0.000000000000000000e+00
7.664789288755508732e-08,0.000000000000000000e+00
8.055612324227830926e-08,0.000000000000000000e+00
8.405782439159558124e-08,0.000000000000000000e+00
8.757052344453807173e-08,0.000000000000000000e+00
9.151348200282080011e-08,0.000000000000000000e+00
9.521429009740995486e-08,0.000000000000000000e+00
9.858304933275547302e-08,0.000000000000000000e+00
1.022995568824411614e-07,0.000000000000000000e+00
1.058759644073702022e-07,0.000000000000000000e+00
1.094850603534145148e-07,0.000000000000000000e+00
1.131839679277584981e-07,0.000000000000000000e+00
1.170264806814853995e-07,0.000000000000000000e+00
3.847016565567569687e-09,0.000000000000000000e+00
7.728005865954703489e-09,0.000000000000000000e+00
1.103716940414275632e-08,0.000000000000000000e+00
1.472177796024032783e-08,0.000000000000000000e+00
1.869163734783496287e-08,0.000000000000000000e+00
2.221934301962844549e-08,0.000000000000000000e+00
2.585403986317806057e-08,0.000000000000000000e+00
2.919229974921433694e-08,0.000000000000000000e+00
3.322433692252196759e-08,0.000000000000000000e+00
3.667169350163007420e-08,0.000000000000000000e+00
4.041670403857363770e-08,0.000000000000000000e+00
4.410998804626179503e-08,0.000000000000000000e+00
4.755690951124897098e-08,0.000000000000000000e+00
5.116733549477670210e-08,0.000000000000000000e+00
5.489512941939154987e-08,0.000000000000000000e+00
5.863064259920936681e-08,0.000000000000000000e+00
6.227675326132739873e-08,0.000000000000000000e+00
6.576752642562853520e-08,0.000000000000000000e+00
6.971745270564289899e-08,0.000000000000000000e+00
7.321033537403191154e-08,0.000000000000000000e+00
7.660555939476300675e-08,0.000000000000000000e+00
8.044573613866111961e-08,0.000000000000000000e+00
8.418817673193407611e-08,0.000000000000000000e+00
8.770772918519837055e-08,0.000000000000000000e+00
9.160303909457469506e-08,0.000000000000000000e+00
9.523972788565050297e-08,0.000000000000000000e+00
9.886517755623994454e-08,0.000000000000000000e+00
1.023339528435839412e-07,0.000000000000000000e+00
1.061534945884251755e-07,0.000000000000000000e+00
1.094452574774787101e-07,0.000000000000000000e+00
1.130554011536811194e-07,0.000000000000000000e+00
1.171217587184205271e-07,0.000000000000000000e+00
4.046835810751032231e-09,0.000000000000000000e+00
7.606012118114387835e-09,0.000000000000000000e+00
1.125924391268450873e-08,0.000000000000000000e+00
1.496042828723387560e-08,0.000000000000000000e+00
1.862914303747849163e-08,0.000000000000000000e+00
2.196860589218804491e-08,0.000000000000000000e+00
2.565206066055857736e-08,0.000000000000000000e+00
2.938310583890572521e-08,0.000000000000000000e+00
