4.051878728742009042e-09,0.000000000000000000e+00
7.546955049044776209e-09,0.000000000000000000e+00
1.097432196779902634e-08,0.000000000000000000e+00
1.489743765478811417e-08,0.000000000000000000e+00
1.825813175230753141e-08,0.000000000000000000e+00
2.216315214725583761e-08,0.000000000000000000e+00
2.599247878772039380e-08,0.000000000000000000e+00
2.937139735838964515e-08,0.000000000000000000e+00
3.318284757011686073e-08,0.000000000000000000e+00
3.646370242492342094e-08,0.000000000000000000e+00
4.015166859122798590e-08,0.000000000000000000e+00
4.383757402153289610e-08,0.000000000000000000e+00
4.764324984210538121e-08,0.000000000000000000e+00
5.135465048054133217e-08,0.000000000000000000e+00
5.491076624934536290e-08,0.000000000000000000e+00
5.861802679531433729e-08,0.000000000000000000e+00
6.218289762127025674e-08,0.000000000000000000e+00
6.593922446285422984e-08,0.000000000000000000e+00
6.950093533509730879e-08,0.000000000000000000e+00
7.306219393927514757e-08,0.000000000000000000e+00
7.657528686658098633e-08,0.000000000000000000e+00
8.039668677788628713e-08,0.000000000000000000e+00
8.420531038676939662e-08,0.000000000000000000e+00
8.791650468691918911e-08,0.000000000000000000e+00
9.115137514420492786e-08,0.000000000000000000e+00
9.481169110539656738e-08,0.000000000000000000e+00
9.882593650140023373e-08,0.000000000000000000e+00
1.022597685224474694e-07,0.000000000000000000e+00
1.058901842151197893e-07,0.000000000000000000e+00
1.097227734801565408e-07,0.000000000000000000e+00
1.131881791106841063e-07,0.000000000000000000e+00
1.168740888553544700e-07,0.000000000000000000e+00
4.060851814916336898e-09,0.000000000000000000e+00
7.553194262280513379e-09,0.000000000000000000e+00
1.117256760637094805e-08,0.000000000000000000e+00
1.472279832243652215e-08,0.000000000000000000e+00
1.860245838930086607e-08,0.000000000000000000e+00
2.230660452024223504e-08,0.000000000000000000e+00
2.572369631576810733e-08,0.000000000000000000e+00
2.940117704207329434e-08,0.000000000000000000e+00
3.322187681941323917e-08,0.000000000000000000e+00
3.683912742678344726e-08,0.000000000000000000e+00
4.033184810521581679e-08,0.000000000000000000e+00
4.387839019090449358e-08,0.000000000000000000e+00
4.771967738583103094e-08,0.000000000000000000e+00
5.135606254586596902e-08,0.000000000000000000e+00
5.512645689400734297e-08,0.000000000000000000e+00
5.844630927926978220e-08,0.000000000000000000e+00
6.224375707259063425e-08,0.000000000000000000e+00
6.573741855830281071e-08,0.000000000000000000e+00
6.950680118716018270e-08,0.000000000000000000e+00
7.319783200673504097e-08,0.000000000000000000e+00
7.690561713710101844e-08,0.000000000000000000e+00
8.048528142272822606e-08,0.000000000000000000e+00
8.402223112942742885e-08,0.000000000000000000e+00
8.756190435498268979e-08,0.000000000000000000e+00
9.138439215386170727e-08,0.000000000000000000e+00
9.522228683746984845e-08,0.000000000000000000e+00
9.846617712297028112e-08,0.000000000000000000e+00
1.024293631622398074e-07,0.000000000000000000e+00
1.057676358914347293e-07,0.000000000000000000e+00
1.095951326019324616e-07,0.000000000000000000e+00
1.134563285770489830e-07,0.000000000000000000e+00
1.169211919192464598e-07,0.000000000000000000e+00
3.993675187099735286e-09,0.000000000000000000e+00
7.669134789081745978e-09,0.000000000000000000e+00
1.096186883127085700e-08,0.000000000000000000e+00
1.504813326887848217e-08,0.000000000000000000e+00
1.824697469149839789e-08,0.000000000000000000e+00
2.195447418607955436e-08,0.000000000000000000e+00
2.564957445491132423e-08,0.000000000000000000e+00
2.957755020510426432e-08,0.000000000000000000e+00
3.312633217398730550e-08,0.000000000000000000e+00
3.665830234888292503e-08,0.000000000000000000e+00
4.028199414132034117e-08,0.000000000000000000e+00
4.401945197235005580e-08,0.000000000000000000e+00
4.773517207884515417e-08,0.000000000000000000e+00
5.140473201478967502e-08,0.000000000000000000e+00
5.470927297433786771e-08,0.000000000000000000e+00
5.843601671519868770e-08,0.000000000000000000e+00
6.240632247551242474e-08,0.000000000000000000e+00
6.606463154787385514e-08,0.000000000000000000e+00
6.970148629340716976e-08,0.000000000000000000e+00
7.295372113272401422e-08,0.000000000000000000e+00
7.695717663920205350e-08,0.000000000000000000e+00
8.037374014806196676e-08,0.000000000000000000e+00
8.403540058952382015e-08,0.000000000000000000e+00
8.775000478618841623e-08,0.000000000000000000e+00
9.148856331540339435e-08,0.000000000000000000e+00
9.506200986232522786e-08,0.000000000000000000e+00
9.886365111040428173e-08,0.000000000000000000e+00
1.021390334133064704e-07,0.000000000000000000e+00
1.058507315643831644e-07,0.000000000000000000e+00
1.097023261355069709e-07,0.000000000000000000e+00
1.131492146551303919e-07,0.000000000000000000e+00
1.171308473521978407e-07,0.000000000000000000e+00
3.758744194825959919e-09,0.000000000000000000e+00
7.634078898983356386e-09,0.000000000000000000e+00
1.140172308383928423e-08,0.000000000000000000e+00
1.483334663962671013e-08,0.000000000000000000e+00
1.861130012630141698e-08,0.000000000000000000e+00
2.234609219334027955e-08,0.000000000000000000e+00
2.586193651166359555e-08,0.000000000000000000e+00
2.920241856689984514e-08,0.000000000000000000e+00
3.283559531366884402e-08,0.000000000000000000e+00
3.674696239878440120e-08,0.000000000000000000e+00
4.052035929783311626e-08,0.000000000000000000e+00
4.416006005048065463e-08,0.000000000000000000e+00
4.769602502338215634e-08,0.000000000000000000e+00
5.111779842902099334e-08,0.000000000000000000e+00
5.489561132588501670e-08,0.000000000000000000e+00
5.879230414636728560e-08,0.000000000000000000e+00
6.203478753178969845e-08,0.000000000000000000e+00
6.579104136063692966e-08,0.000000000000000000e+00
6.935412362495817639e-08,0.000000000000000000e+00
7.325192579891469197e-08,0.000000000000000000e+00
7.678924246348338374e-08,0.000000000000000000e+00
8.066433271360432063e-08,0.000000000000000000e+00
8.393555954188795790e-08,0.000000000000000000e+00
