3.951282591380559672e-09,0.000000000000000000e+00
7.335127216715100046e-09,0.000000000000000000e+00
1.137761722543456284e-08,0.000000000000000000e+00
1.468754867093048005e-08,0.000000000000000000e+00
1.867117207747000473e-08,0.000000000000000000e+00
2.210015517965991581e-08,0.000000000000000000e+00
2.558398615707484009e-08,0.000000000000000000e+00
2.944687118444167985e-08,0.000000000000000000e+00
3.294294096178532472e-08,0.000000000000000000e+00
3.681011143611050596e-08,0.000000000000000000e+00
4.021842523565995449e-08,0.000000000000000000e+00
4.413029504383501067e-08,0.000000000000000000e+00
4.746444523169892792e-08,0.000000000000000000e+00
5.121092815263395205e-08,0.000000000000000000e+00
5.495399648980597584e-08,0.000000000000000000e+00
5.878106649428298926e-08,0.000000000000000000e+00
6.222659149350814669e-08,0.000000000000000000e+00
6.569377980443527473e-08,0.000000000000000000e+00
6.952153811000276305e-08,0.000000000000000000e+00
7.314440682699744177e-08,0.000000000000000000e+00
7.686197768094206787e-08,0.000000000000000000e+00
8.045683742161701025e-08,0.000000000000000000e+00
8.392427276213908167e-08,0.000000000000000000e+00
8.777672244734340770e-08,0.000000000000000000e+00
9.131438583548747783e-08,0.000000000000000000e+00
9.509101851839373262e-08,0.000000000000000000e+00
9.875410846282333541e-08,0.000000000000000000e+00
1.023295340262426895e-07,0.000000000000000000e+00
1.060836362523039192e-07,0.000000000000000000e+00
1.096359409679921875e-07,0.000000000000000000e+00
1.134410217086976703e-07,0.000000000000000000e+00
1.171031521588849532e-07,0.000000000000000000e+00
3.670360297103982589e-09,0.000000000000000000e+00
7.711634941168014032e-09,0.000000000000000000e+00
1.140113686024505583e-08,0.000000000000000000e+00
1.460110478150212376e-08,0.000000000000000000e+00
1.836522814010713008e-08,0.000000000000000000e+00
2.192624573775918808e-08,0.000000000000000000e+00
2.559231849570917833e-08,0.000000000000000000e+00
2.938345436857723004e-08,0.000000000000000000e+00
3.306839774594524231e-08,0.000000000000000000e+00
3.649715948779617634e-08,0.000000000000000000e+00
4.043444484253230308e-08,0.000000000000000000e+00
4.404241603910732440e-08,0.000000000000000000e+00
4.739684496828421223e-08,0.000000000000000000e+00
5.118715937839598285e-08,0.000000000000000000e+00
5.474307654441700036e-08,0.000000000000000000e+00
5.842406982109172919e-08,0.000000000000000000e+00
6.212412565921991936e-08,0.000000000000000000e+00
6.574776010979695394e-08,0.000000000000000000e+00
6.938921141799226827e-08,0.000000000000000000e+00
7.313698305442061575e-08,0.000000000000000000e+00
7.696230756034884918e-08,0.000000000000000000e+00
8.029980179470247470e-08,0.000000000000000000e+00
8.392661618614618831e-08,0.000000000000000000e+00
8.763525236245159652e-08,0.000000000000000000e+00
9.144594371962630329e-08,0.000000000000000000e+00
9.487343158673754576e-08,0.000000000000000000e+00
9.884572562145774243e-08,0.000000000000000000e+00
1.021756431199534078e-07,0.000000000000000000e+00
1.061212709544880510e-07,0.000000000000000000e+00
1.094382430154649009e-07,0.000000000000000000e+00
1.131462819603320343e-07,0.000000000000000000e+00
1.170127140074977885e-07,0.000000000000000000e+00
4.102003991196840070e-09,0.000000000000000000e+00
7.383837270492677924e-09,0.000000000000000000e+00
